id_discharge,formula_pretty,formation_energy_per_atom,volume,density,energy_above_hull,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-697808,LiFe2P3O13,-1.71800441196115,516.200203158107,2.69922407979461,0.486883426710524,3,26,23,10.7368421052632,4.5595567867036,8,1,87,86,78.4736842105263,13.0969529085873,87,6.941,55.845,48.904,22.0812887368421,9.91629919113574,15.9994,54.8,1811,1756.2,302.104736842105,338.417008310249,54.8,1,16,15,14.2105263157895,2.69806094182825,16,2,4,2,2.36842105263158,0.542936288088643,2,66,132,66,82.6842105263158,22.8310249307479,66,0.98,3.44,2.46,2.94368421052632,0.679168975069252,3.44,1,2,1,1.94736842105263,0.0997229916897506,2,0,4,4,3.21052631578947,1.0803324099723,4,0,6,6,0.631578947368421,1.13019390581717,0,0,0,0,0,0,0,1,8,7,5.78947368421053,0.753462603878116,6,0,1,1,0.0526315789473684,0.0997229916897507,0,0,3,3,1.84210526315789,0.581717451523546,2,0,4,4,0.421052631578947,0.753462603878116,0,0,0,0,0,0,0,1,4,3,2.31578947368421,0.570637119113573,2,9.105,22.5702380952,13.4652380952,11.7962656641526,3.90726157497784,9.105,0,1.625,1.625,0.256578947368421,0.43213296398892,0,0,2.1106628,2.1106628,0.222175031578947,0.397576372299169,0,2,229,227,44.6842105263158,58.2049861495845,12
mp-705336,Li2Co3(P2O7)2,-2.34879769109731,513.310213062067,3.48449560584954,0.048442491684772,3,27,24,11.2608695652174,5.40642722117202,8,1,87,86,75.0434782608696,17.3232514177694,87,6.941,58.933195,51.992195,23.4160101304348,11.8941358336484,15.9994,54.8,1768,1713.2,358.599130434783,384.207334593573,54.8,1,16,15,13.6086956521739,3.39508506616257,16,2,4,2,2.43478260869565,0.604914933837429,2,66,128,62,86.3478260869565,24.7712665406427,66,0.98,3.44,2.46,2.80521739130435,0.772778827977316,3.44,1,2,1,1.91304347826087,0.158790170132325,2,0,4,4,2.95652173913043,1.28544423440454,4,0,7,7,0.91304347826087,1.58790170132325,0,0,0,0,0,0,0,1,9,8,5.78260869565217,1.10396975425331,6,0,1,1,0.0869565217391304,0.158790170132325,0,0,3,3,1.73913043478261,0.756143667296787,2,0,3,3,0.391304347826087,0.680529300567108,0,0,0,0,0,0,0,1,3,2,2.21739130434783,0.476370510396975,2,9.105,22.5702380952,13.4652380952,12.2466356107565,4.34676568546616,9.105,0,1.625,1.625,0.282608695652174,0.466918714555766,0,0,1.5484712,1.5484712,0.201974504347826,0.351260007561437,0,2,229,227,52.8695652173913,67.4480151228733,12
mp-697850,Li2Cr(PO3)4,-2.61352509093358,903.999531657981,2.80503362557682,0.028201737961483,3,24,21,9.78947368421053,3.68975069252078,8,1,87,86,75.1052631578947,18.3490304709141,87,6.941,51.9961,45.0551,20.0929446315789,7.93962366759003,15.9994,54.8,2180,2125.2,263.904210526316,264.13163434903,54.8,1,16,15,13.6842105263158,3.4792243767313,16,2,4,2,2.31578947368421,0.465373961218837,2,66,139,73,85,24,66,0.98,3.44,2.46,2.82421052631579,0.777839335180055,3.44,1,2,1,1.84210526315789,0.265927977839335,2,0,4,4,3.15789473684211,1.06371191135734,4,0,5,5,0.263157894736842,0.498614958448753,0,0,0,0,0,0,0,1,6,5,5.26315789473684,1.00831024930748,6,0,1,1,0.157894736842105,0.265927977839335,0,0,3,3,1.89473684210526,0.598337950138504,2,0,5,5,0.263157894736842,0.498614958448753,0,0,0,0,0,0,0,1,6,5,2.31578947368421,0.67590027700831,2,9.105,22.5702380952,13.4652380952,12.8377694235474,4.88852657959114,9.105,0,1.625,1.625,0.342105263157895,0.54016620498615,0,0,0,0,0,0,0,2,229,227,44.1578947368421,58.3711911357341,12
mp-697855,Li2Cr3(P2O7)2,-2.55945906435818,557.776435429385,3.08279656345013,0.034991623695639,3,24,21,10.8695652173913,4.86200378071834,8,1,87,86,73.8695652173913,19.1606805293006,87,6.941,51.9961,45.0551,22.5111716521739,10.6352301247637,15.9994,54.8,2180,2125.2,412.338260869565,468.320756143667,54.8,1,16,15,13.2173913043478,4.00756143667297,16,2,4,2,2.43478260869565,0.604914933837429,2,66,139,73,88.0434782608696,26.8355387523629,66,0.98,3.44,2.46,2.77652173913043,0.807712665406427,3.44,1,2,1,1.78260869565217,0.340264650283554,2,0,4,4,2.95652173913043,1.28544423440454,4,0,5,5,0.652173913043478,1.13421550094518,0,0,0,0,0,0,0,1,6,5,5.39130434782609,0.899810964083176,6,0,1,1,0.217391304347826,0.340264650283554,0,0,3,3,1.73913043478261,0.756143667296787,2,0,5,5,0.652173913043478,1.13421550094518,0,0,0,0,0,0,0,1,6,5,2.60869565217391,1.02079395085066,2,9.105,22.5702380952,13.4652380952,12.3698964803217,4.28245566656257,9.105,0,1.625,1.625,0.282608695652174,0.466918714555766,0,0,0,0,0,0,0,2,229,227,57.4347826086957,74.593572778828,12
mp-1101526,LiCo2(PO3)5,-2.43914501789337,575.644396886825,2.99812763538561,0.005959960724649,3,27,24,10.9565217391304,4.54820415879017,8,1,87,86,79.8695652173913,10.6616257088847,87,6.941,58.933195,51.992195,22.5942260869565,9.96309716446125,15.9994,54.8,1768,1713.2,278.182173913044,291.368052930057,54.8,1,16,15,14.5217391304348,2.13610586011342,16,2,4,2,2.39130434782609,0.544423440453686,2,66,128,62,82.8260869565217,21.9470699432892,66,0.98,3.44,2.46,2.92565217391304,0.670888468809074,3.44,1,2,1,1.95652173913043,0.0831758034026465,2,0,4,4,3.26086956521739,0.964083175803403,4,0,7,7,0.608695652173913,1.11153119092628,0,0,0,0,0,0,0,1,9,8,5.82608695652174,0.77882797731569,6,0,1,1,0.0434782608695652,0.0831758034026465,0,0,3,3,1.95652173913043,0.510396975425331,2,0,3,3,0.260869565217391,0.476370510396975,0,0,0,0,0,0,0,1,3,2,2.26086956521739,0.449905482041588,2,9.105,22.5702380952,13.4652380952,12.4569358177957,4.75677468717618,9.105,0,1.625,1.625,0.353260869565217,0.552930056710775,0,0,1.5484712,1.5484712,0.134649669565217,0.245882005293006,0,2,229,227,35.0869565217391,44.4990548204159,12
mp-704251,LiFePO4,-2.42684929030612,1074.8640407572,2.92459979359118,0.053046724404761,3,26,23,10.8571428571429,5.51020408163265,8,1,87,86,69.5714285714286,23.7551020408163,87,6.941,55.845,48.904,22.536766,11.9272085714286,15.9994,54.8,1811,1756.2,400.17,418.385714285714,54.8,1,16,15,12.5714285714286,4.61224489795918,16,2,4,2,2.42857142857143,0.612244897959184,2,66,132,66,90.1428571428571,27.5918367346939,66,0.98,3.44,2.46,2.68,0.868571428571429,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.71428571428571,1.55102040816327,4,0,6,6,0.857142857142857,1.46938775510204,0,0,0,0,0,0,0,1,8,7,5.42857142857143,1.38775510204082,6,0,1,1,0.142857142857143,0.244897959183673,0,0,3,3,1.57142857142857,0.897959183673469,2,0,4,4,0.571428571428571,0.979591836734694,0,0,0,0,0,0,0,1,4,3,2.28571428571429,0.693877551020408,2,9.105,22.5702380952,13.4652380952,12.3305102040714,4.14358600581633,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,2.1106628,2.1106628,0.301523257142857,0.516897012244898,0,2,229,227,72.5714285714286,89.3877551020408,12
mp-704942,Li2Cr(PO3)5,-2.61182807260352,627.902191462694,2.4369187093818,0.043960302318843,3,24,21,9.78260869565217,3.5047258979206,8,1,87,86,77,15.6521739130435,87,6.941,51.9961,45.0551,20.0320830434783,7.53673145557656,15.9994,54.8,2180,2125.2,238.951304347826,240.197353497164,54.8,1,16,15,14.0434782608696,2.96786389413989,16,2,4,2,2.30434782608696,0.449905482041588,2,66,139,73,83.4782608695652,22.7977315689981,66,0.98,3.44,2.46,2.87695652173913,0.734404536862004,3.44,1,2,1,1.8695652173913,0.226843100189036,2,0,4,4,3.26086956521739,0.964083175803403,4,0,5,5,0.217391304347826,0.415879017013233,0,0,0,0,0,0,0,1,6,5,5.34782608695652,0.907372400756144,6,0,1,1,0.130434782608696,0.226843100189036,0,0,3,3,1.95652173913043,0.510396975425331,2,0,5,5,0.217391304347826,0.415879017013233,0,0,0,0,0,0,0,1,6,5,2.30434782608696,0.623818525519849,2,9.105,22.5702380952,13.4652380952,12.7740372670696,4.92344315418374,9.105,0,1.625,1.625,0.353260869565217,0.552930056710775,0,0,0,0,0,0,0,2,229,227,38.1304347826087,49.7920604914934,12
mp-705001,LiCrP2O7,-2.62439968319264,533.312454313514,2.9004163602078,0.049944552045453,3,24,21,10.2727272727273,4.21487603305785,8,1,87,86,75,18.1818181818182,87,6.941,51.9961,45.0551,21.1709476363636,9.16923292561984,15.9994,54.8,2180,2125.2,331.99,358.129090909091,54.8,1,16,15,13.5454545454545,3.65289256198347,16,2,4,2,2.36363636363636,0.528925619834711,2,66,139,73,85.7272727272727,25.1074380165289,66,0.98,3.44,2.46,2.82727272727273,0.779834710743802,3.44,1,2,1,1.81818181818182,0.297520661157025,2,0,4,4,3.09090909090909,1.15702479338843,4,0,5,5,0.454545454545455,0.826446280991735,0,0,0,0,0,0,0,1,6,5,5.36363636363636,0.925619834710744,6,0,1,1,0.181818181818182,0.297520661157025,0,0,3,3,1.81818181818182,0.661157024793388,2,0,5,5,0.454545454545455,0.826446280991735,0,0,0,0,0,0,0,1,6,5,2.45454545454545,0.84297520661157,2,9.105,22.5702380952,13.4652380952,12.4235281385182,4.4478591105719,9.105,0,1.625,1.625,0.295454545454545,0.483471074380165,0,0,0,0,0,0,0,2,229,227,49.6363636363636,65.2231404958678,12
mp-705007,LiMo(PO3)4,-2.54101521343915,967.778829227112,2.87413615995061,0.041604852638886,3,42,39,11.1666666666667,5.12962962962963,8,1,87,86,79.2777777777778,11.9506172839506,87,6.941,95.96,89.019,23.2660471111111,11.5027569382716,15.9994,54.8,2896,2841.2,293.138333333333,317.784444444444,54.8,1,16,15,14.3888888888889,2.41975308641975,16,2,5,3,2.38888888888889,0.561728395061728,2,66,154,88,83.4444444444445,23.2592592592593,66,0.98,3.44,2.46,2.95444444444444,0.647407407407407,3.44,1,2,1,1.88888888888889,0.197530864197531,2,0,4,4,3.33333333333333,0.888888888888889,4,0,5,5,0.277777777777778,0.524691358024691,0,0,0,0,0,0,0,1,6,5,5.5,0.722222222222222,6,0,1,1,0.111111111111111,0.197530864197531,0,0,3,3,2,0.444444444444444,2,0,5,5,0.277777777777778,0.524691358024691,0,0,0,0,0,0,0,1,6,5,2.38888888888889,0.67283950617284,2,9.105,22.5702380952,13.4652380952,12.8791269841167,5.03216931215556,9.105,0,1.625,1.625,0.361111111111111,0.561728395061728,0,0,0,0,0,0,0,2,229,227,33.8888888888889,43.358024691358,12
mp-1101596,Li2FeP2O7,-2.53423419987103,572.200664642851,2.82854681845316,0.040643433680549,3,26,23,9.83333333333333,4.41666666666667,8,1,87,86,69.3333333333333,25.1666666666667,87,6.941,55.845,48.904,20.3058603333333,9.47915716666667,15.9994,54.8,1811,1756.2,311.381666666667,299.345277777778,54.8,1,16,15,12.6666666666667,4.66666666666667,16,2,4,2,2.33333333333333,0.5,2,66,132,66,88.6666666666667,26.4444444444444,66,0.98,3.44,2.46,2.6875,0.877916666666667,3.44,1,2,1,1.83333333333333,0.277777777777778,2,0,4,4,2.83333333333333,1.41666666666667,4,0,6,6,0.5,0.916666666666667,0,0,0,0,0,0,0,1,8,7,5.16666666666667,1.44444444444444,6,0,1,1,0.166666666666667,0.277777777777778,0,0,3,3,1.66666666666667,0.833333333333333,2,0,4,4,0.333333333333333,0.611111111111111,0,0,0,0,0,0,0,1,4,3,2.16666666666667,0.583333333333333,2,9.105,22.5702380952,13.4652380952,12.7326785714167,4.56607142855555,9.105,0,1.625,1.625,0.270833333333333,0.451388888888889,0,0,2.1106628,2.1106628,0.175888566666667,0.322462372222222,0,2,229,227,64.5833333333333,82.2083333333333,12
mp-752869,Li2VP2O7,-2.64526184987103,564.944598656673,2.8072249208348,0.043592561050339,3,23,20,9.58333333333333,4.04166666666667,8,1,87,86,68.5833333333333,26.2916666666667,87,6.941,50.9415,44.0005,19.8972353333333,8.86621966666667,15.9994,54.8,2183,2128.2,342.381666666667,343.8725,54.8,1,16,15,12.4166666666667,5.04166666666667,16,2,4,2,2.33333333333333,0.5,2,66,153,87,90.4166666666667,28.4861111111111,66,0.98,3.44,2.46,2.67083333333333,0.897361111111111,3.44,1,2,1,1.83333333333333,0.277777777777778,2,0,4,4,2.83333333333333,1.41666666666667,4,0,3,3,0.25,0.458333333333333,0,0,0,0,0,0,0,1,6,5,4.91666666666667,1.30555555555556,6,0,1,1,0.166666666666667,0.277777777777778,0,0,3,3,1.66666666666667,0.833333333333333,2,0,7,7,0.583333333333333,1.06944444444444,0,0,0,0,0,0,0,1,7,6,2.41666666666667,0.958333333333333,2,9.105,22.5702380952,13.4652380952,12.9226785714167,4.45395833331944,9.105,0,1.625,1.625,0.270833333333333,0.451388888888889,0,0,0,0,0,0,0,2,229,227,64.5833333333333,82.2083333333333,12
